sale_id,sale_date,year_number,month_number,day_number,day_of_week,customer_code,customer_name,product_code,product_name,category_name,zone_name,salesman_name,warehouse_name,quantity,unit_price,discount_percentage,total_sales
SALE-02043,2027-01-04,2027,1,4,1,CUST-025,Cliente 25,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,18,2.91,0,52.38
SALE-02210,2027-01-04,2027,1,4,1,CUST-012,Cliente 12,PROD-023,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 8,Bodega Sur,17,9.16,20,124.58
SALE-02401,2027-01-04,2027,1,4,1,CUST-008,Cliente 8,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 3,Bodega Principal,14,7.15,10,90.09
SALE-02434,2027-01-04,2027,1,4,1,CUST-003,Cliente 3,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 8,Bodega Principal,15,8.28,5,117.99
SALE-02850,2027-01-04,2027,1,4,1,CUST-016,Cliente 16,PROD-003,Producto Alimentos 3,Alimentos,Quito,Vendedor 5,Bodega Sur,4,6.19,0,24.76
SALE-02929,2027-01-04,2027,1,4,1,CUST-038,Cliente 38,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,7,5.14,0,35.98
SALE-02955,2027-01-04,2027,1,4,1,CUST-019,Cliente 19,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Principal,20,5.14,20,82.24
SALE-00595,2027-01-05,2027,1,5,2,CUST-028,Cliente 28,PROD-018,Producto Limpieza 6,Limpieza,Quito,Vendedor 8,Bodega Sur,13,11.17,5,137.95
SALE-00989,2027-01-05,2027,1,5,2,CUST-004,Cliente 4,PROD-017,Producto Limpieza 5,Limpieza,Quito,Vendedor 1,Bodega Sur,16,8.28,5,125.86
SALE-01633,2027-01-05,2027,1,5,2,CUST-020,Cliente 20,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,7,5.14,5,34.18
SALE-01788,2027-01-05,2027,1,5,2,CUST-047,Cliente 47,PROD-017,Producto Limpieza 5,Limpieza,Manta,Vendedor 3,Bodega Norte,11,8.28,0,91.08
SALE-02959,2027-01-05,2027,1,5,2,CUST-027,Cliente 27,PROD-006,Producto Alimentos 6,Alimentos,Ambato,Vendedor 8,Bodega Norte,5,2.91,20,11.64
SALE-00923,2027-01-06,2027,1,6,3,CUST-043,Cliente 43,PROD-022,Producto Cuidado Personal 4,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Norte,11,10.85,20,95.48
SALE-01983,2027-01-06,2027,1,6,3,CUST-011,Cliente 11,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,19,6.88,5,124.18
SALE-02009,2027-01-06,2027,1,6,3,CUST-039,Cliente 39,PROD-004,Producto Alimentos 4,Alimentos,Cuenca,Vendedor 7,Bodega Sur,8,6.88,10,49.54
SALE-02027,2027-01-06,2027,1,6,3,CUST-018,Cliente 18,PROD-005,Producto Alimentos 5,Alimentos,Ambato,Vendedor 6,Bodega Sur,9,5.14,20,37.01
SALE-02188,2027-01-06,2027,1,6,3,CUST-041,Cliente 41,PROD-027,Producto Electrodomésticos 3,Electrodomésticos,Manta,Vendedor 2,Bodega Sur,4,210.74,20,674.37
SALE-02721,2027-01-06,2027,1,6,3,CUST-038,Cliente 38,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Manta,Vendedor 8,Bodega Sur,5,7.32,0,36.6
SALE-00296,2027-01-07,2027,1,7,4,CUST-001,Cliente 1,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,7,2.91,0,20.37
SALE-00434,2027-01-07,2027,1,7,4,CUST-009,Cliente 9,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 3,Bodega Sur,5,2.99,0,14.95
SALE-00947,2027-01-07,2027,1,7,4,CUST-034,Cliente 34,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Principal,7,1.9,15,11.3
SALE-01102,2027-01-07,2027,1,7,4,CUST-027,Cliente 27,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Guayaquil,Vendedor 5,Bodega Principal,5,166.14,20,664.56
SALE-01352,2027-01-07,2027,1,7,4,CUST-032,Cliente 32,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,9,6.19,20,44.57
SALE-01452,2027-01-07,2027,1,7,4,CUST-046,Cliente 46,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Sur,16,1.9,20,24.32
SALE-02140,2027-01-07,2027,1,7,4,CUST-038,Cliente 38,PROD-015,Producto Limpieza 3,Limpieza,Quito,Vendedor 5,Bodega Principal,3,11.33,20,27.19
SALE-00079,2027-01-08,2027,1,8,5,CUST-010,Cliente 10,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 8,Bodega Norte,16,1.9,0,30.4
SALE-00788,2027-01-08,2027,1,8,5,CUST-008,Cliente 8,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Norte,19,5.14,5,92.78
SALE-00795,2027-01-08,2027,1,8,5,CUST-041,Cliente 41,PROD-006,Producto Alimentos 6,Alimentos,Ambato,Vendedor 7,Bodega Sur,18,2.91,10,47.14
SALE-01747,2027-01-08,2027,1,8,5,CUST-029,Cliente 29,PROD-013,Producto Limpieza 1,Limpieza,Quito,Vendedor 8,Bodega Principal,28,8.64,0,241.92
SALE-02302,2027-01-08,2027,1,8,5,CUST-006,Cliente 6,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 2,Bodega Norte,14,6.24,0,87.36
SALE-02367,2027-01-08,2027,1,8,5,CUST-047,Cliente 47,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Quito,Vendedor 8,Bodega Principal,25,166.14,0,4153.5
SALE-02871,2027-01-08,2027,1,8,5,CUST-006,Cliente 6,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Norte,7,1.9,15,11.3
SALE-02937,2027-01-08,2027,1,8,5,CUST-014,Cliente 14,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,18,2.5,10,40.5
SALE-00575,2027-01-09,2027,1,9,6,CUST-038,Cliente 38,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Norte,3,7.32,15,18.67
SALE-01549,2027-01-09,2027,1,9,6,CUST-005,Cliente 5,PROD-010,Producto Bebidas 4,Bebidas,Quito,Vendedor 7,Bodega Principal,2,1.4,0,2.8
SALE-01599,2027-01-09,2027,1,9,6,CUST-010,Cliente 10,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 4,Bodega Principal,26,6.24,0,162.24
SALE-01619,2027-01-09,2027,1,9,6,CUST-048,Cliente 48,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 7,Bodega Sur,5,5.14,0,25.7
SALE-02108,2027-01-09,2027,1,9,6,CUST-048,Cliente 48,PROD-001,Producto Alimentos 1,Alimentos,Manta,Vendedor 1,Bodega Norte,11,7.15,10,70.79
SALE-02732,2027-01-09,2027,1,9,6,CUST-008,Cliente 8,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 4,Bodega Sur,25,1.9,0,47.5
SALE-02880,2027-01-09,2027,1,9,6,CUST-013,Cliente 13,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 6,Bodega Sur,8,2.91,10,20.95
SALE-00239,2027-01-10,2027,1,10,7,CUST-002,Cliente 2,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,22,5.14,0,113.08
SALE-01649,2027-01-10,2027,1,10,7,CUST-025,Cliente 25,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 7,Bodega Principal,24,7.07,15,144.23
SALE-02171,2027-01-10,2027,1,10,7,CUST-004,Cliente 4,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 5,Bodega Norte,3,2.99,20,7.18
SALE-02247,2027-01-10,2027,1,10,7,CUST-015,Cliente 15,PROD-009,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 3,Bodega Norte,12,1.9,0,22.8
SALE-02663,2027-01-10,2027,1,10,7,CUST-039,Cliente 39,PROD-007,Producto Bebidas 1,Bebidas,Guayaquil,Vendedor 3,Bodega Sur,13,1.02,5,12.6
SALE-02827,2027-01-10,2027,1,10,7,CUST-018,Cliente 18,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 1,Bodega Principal,11,7.32,10,72.47
SALE-00209,2027-01-11,2027,1,11,1,CUST-040,Cliente 40,PROD-009,Producto Bebidas 3,Bebidas,Manta,Vendedor 4,Bodega Principal,13,1.9,0,24.7
SALE-00564,2027-01-11,2027,1,11,1,CUST-001,Cliente 1,PROD-008,Producto Bebidas 2,Bebidas,Manta,Vendedor 7,Bodega Sur,5,2.99,5,14.2
SALE-00654,2027-01-11,2027,1,11,1,CUST-031,Cliente 31,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 6,Bodega Principal,12,5.14,20,49.34
SALE-01027,2027-01-11,2027,1,11,1,CUST-022,Cliente 22,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Norte,17,5.14,20,69.9
SALE-01121,2027-01-11,2027,1,11,1,CUST-012,Cliente 12,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 3,Bodega Principal,17,1.9,20,25.84
SALE-01138,2027-01-11,2027,1,11,1,CUST-050,Cliente 50,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Norte,8,1.9,0,15.2
SALE-01144,2027-01-11,2027,1,11,1,CUST-004,Cliente 4,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Quito,Vendedor 6,Bodega Sur,20,6.24,0,124.8
SALE-02024,2027-01-11,2027,1,11,1,CUST-014,Cliente 14,PROD-003,Producto Alimentos 3,Alimentos,Manta,Vendedor 1,Bodega Sur,19,6.19,15,99.97
SALE-02091,2027-01-11,2027,1,11,1,CUST-033,Cliente 33,PROD-008,Producto Bebidas 2,Bebidas,Quito,Vendedor 2,Bodega Sur,5,2.99,0,14.95
SALE-02281,2027-01-11,2027,1,11,1,CUST-013,Cliente 13,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,20,6.19,5,117.61
SALE-02633,2027-01-11,2027,1,11,1,CUST-045,Cliente 45,PROD-009,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 3,Bodega Norte,14,1.9,0,26.6
SALE-02704,2027-01-11,2027,1,11,1,CUST-011,Cliente 11,PROD-007,Producto Bebidas 1,Bebidas,Quito,Vendedor 7,Bodega Norte,12,1.02,15,10.4
SALE-02927,2027-01-11,2027,1,11,1,CUST-023,Cliente 23,PROD-003,Producto Alimentos 3,Alimentos,Quito,Vendedor 8,Bodega Sur,2,6.19,10,11.14
SALE-00215,2027-01-12,2027,1,12,2,CUST-037,Cliente 37,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 8,Bodega Sur,6,2.5,15,12.75
SALE-00403,2027-01-12,2027,1,12,2,CUST-009,Cliente 9,PROD-026,Producto Electrodomésticos 2,Electrodomésticos,Quito,Vendedor 7,Bodega Norte,7,166.14,0,1162.98
SALE-00467,2027-01-12,2027,1,12,2,CUST-046,Cliente 46,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Sur,17,7.32,0,124.44
SALE-01231,2027-01-12,2027,1,12,2,CUST-044,Cliente 44,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Quito,Vendedor 8,Bodega Principal,7,7.32,0,51.24
SALE-01705,2027-01-12,2027,1,12,2,CUST-015,Cliente 15,PROD-001,Producto Alimentos 1,Alimentos,Ambato,Vendedor 8,Bodega Norte,13,7.15,15,79.01
SALE-01921,2027-01-12,2027,1,12,2,CUST-004,Cliente 4,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 3,Bodega Principal,19,6.88,0,130.72
SALE-02291,2027-01-12,2027,1,12,2,CUST-037,Cliente 37,PROD-017,Producto Limpieza 5,Limpieza,Quito,Vendedor 6,Bodega Norte,15,8.28,5,117.99
SALE-02525,2027-01-12,2027,1,12,2,CUST-038,Cliente 38,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 3,Bodega Principal,4,5.14,15,17.48
SALE-00072,2027-01-13,2027,1,13,3,CUST-016,Cliente 16,PROD-030,Producto Electrodomésticos 6,Electrodomésticos,Cuenca,Vendedor 5,Bodega Sur,8,124.24,0,993.92
SALE-00569,2027-01-13,2027,1,13,3,CUST-023,Cliente 23,PROD-010,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Principal,1,1.4,0,1.4
SALE-00665,2027-01-13,2027,1,13,3,CUST-019,Cliente 19,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 8,Bodega Norte,12,2.99,10,32.29
SALE-01120,2027-01-13,2027,1,13,3,CUST-037,Cliente 37,PROD-006,Producto Alimentos 6,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,7,2.91,10,18.33
SALE-01208,2027-01-13,2027,1,13,3,CUST-012,Cliente 12,PROD-002,Producto Alimentos 2,Alimentos,Guayaquil,Vendedor 3,Bodega Norte,1,2.5,20,2.0
SALE-02484,2027-01-13,2027,1,13,3,CUST-022,Cliente 22,PROD-004,Producto Alimentos 4,Alimentos,Quito,Vendedor 3,Bodega Norte,13,6.88,20,71.55
SALE-02777,2027-01-13,2027,1,13,3,CUST-016,Cliente 16,PROD-003,Producto Alimentos 3,Alimentos,Manta,Vendedor 5,Bodega Norte,20,6.19,0,123.8
SALE-02809,2027-01-13,2027,1,13,3,CUST-028,Cliente 28,PROD-009,Producto Bebidas 3,Bebidas,Quito,Vendedor 6,Bodega Sur,14,1.9,0,26.6
SALE-00713,2027-01-14,2027,1,14,4,CUST-005,Cliente 5,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Quito,Vendedor 6,Bodega Norte,2,7.07,0,14.14
SALE-01228,2027-01-14,2027,1,14,4,CUST-038,Cliente 38,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 5,Bodega Principal,1,5.14,0,5.14
SALE-02228,2027-01-14,2027,1,14,4,CUST-001,Cliente 1,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 6,Bodega Principal,7,7.15,0,50.05
SALE-02697,2027-01-14,2027,1,14,4,CUST-016,Cliente 16,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 5,Bodega Sur,10,11.17,0,111.7
SALE-00020,2027-01-15,2027,1,15,5,CUST-015,Cliente 15,PROD-018,Producto Limpieza 6,Limpieza,Quito,Vendedor 5,Bodega Principal,20,11.17,10,201.06
SALE-00060,2027-01-15,2027,1,15,5,CUST-017,Cliente 17,PROD-008,Producto Bebidas 2,Bebidas,Cuenca,Vendedor 7,Bodega Norte,22,2.99,0,65.78
SALE-00069,2027-01-15,2027,1,15,5,CUST-044,Cliente 44,PROD-008,Producto Bebidas 2,Bebidas,Guayaquil,Vendedor 5,Bodega Sur,27,2.99,10,72.66
SALE-00293,2027-01-15,2027,1,15,5,CUST-023,Cliente 23,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 4,Bodega Principal,8,8.28,0,66.24
SALE-01236,2027-01-15,2027,1,15,5,CUST-039,Cliente 39,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Principal,13,2.91,5,35.94
SALE-01357,2027-01-15,2027,1,15,5,CUST-049,Cliente 49,PROD-005,Producto Alimentos 5,Alimentos,Guayaquil,Vendedor 6,Bodega Sur,8,5.14,15,34.95
SALE-01378,2027-01-15,2027,1,15,5,CUST-031,Cliente 31,PROD-009,Producto Bebidas 3,Bebidas,Quito,Vendedor 5,Bodega Sur,23,1.9,0,43.7
SALE-01667,2027-01-15,2027,1,15,5,CUST-041,Cliente 41,PROD-017,Producto Limpieza 5,Limpieza,Guayaquil,Vendedor 7,Bodega Principal,23,8.28,5,180.92
SALE-01847,2027-01-15,2027,1,15,5,CUST-049,Cliente 49,PROD-001,Producto Alimentos 1,Alimentos,Cuenca,Vendedor 2,Bodega Principal,24,7.15,10,154.44
SALE-02379,2027-01-15,2027,1,15,5,CUST-039,Cliente 39,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 8,Bodega Sur,23,11.17,10,231.22
SALE-00041,2027-01-16,2027,1,16,6,CUST-020,Cliente 20,PROD-012,Producto Bebidas 6,Bebidas,Quito,Vendedor 3,Bodega Sur,20,1.0,15,17.0
SALE-00662,2027-01-16,2027,1,16,6,CUST-046,Cliente 46,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 8,Bodega Sur,9,2.5,10,20.25
SALE-00998,2027-01-16,2027,1,16,6,CUST-011,Cliente 11,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Norte,16,7.07,15,96.15
SALE-01417,2027-01-16,2027,1,16,6,CUST-043,Cliente 43,PROD-023,Producto Cuidado Personal 5,Cuidado Personal,Quito,Vendedor 1,Bodega Principal,18,9.16,20,131.9
SALE-02019,2027-01-16,2027,1,16,6,CUST-007,Cliente 7,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 3,Bodega Principal,11,2.5,15,23.38
SALE-02685,2027-01-16,2027,1,16,6,CUST-049,Cliente 49,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Sur,16,6.19,0,99.04
SALE-02700,2027-01-16,2027,1,16,6,CUST-013,Cliente 13,PROD-004,Producto Alimentos 4,Alimentos,Guayaquil,Vendedor 3,Bodega Sur,22,6.88,0,151.36
SALE-00867,2027-01-17,2027,1,17,7,CUST-046,Cliente 46,PROD-009,Producto Bebidas 3,Bebidas,Cuenca,Vendedor 1,Bodega Sur,6,1.9,15,9.69
SALE-01199,2027-01-17,2027,1,17,7,CUST-042,Cliente 42,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 5,Bodega Sur,23,2.91,0,66.93
SALE-01441,2027-01-17,2027,1,17,7,CUST-007,Cliente 7,PROD-010,Producto Bebidas 4,Bebidas,Guayaquil,Vendedor 7,Bodega Norte,22,1.4,10,27.72
SALE-01460,2027-01-17,2027,1,17,7,CUST-014,Cliente 14,PROD-028,Producto Electrodomésticos 4,Electrodomésticos,Guayaquil,Vendedor 2,Bodega Principal,7,159.98,10,1007.87
SALE-01655,2027-01-17,2027,1,17,7,CUST-032,Cliente 32,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 8,Bodega Sur,16,16.09,0,257.44
SALE-01750,2027-01-17,2027,1,17,7,CUST-035,Cliente 35,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Norte,22,7.15,0,157.3
SALE-01785,2027-01-17,2027,1,17,7,CUST-007,Cliente 7,PROD-006,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 6,Bodega Norte,6,2.91,0,17.46
SALE-01814,2027-01-17,2027,1,17,7,CUST-035,Cliente 35,PROD-018,Producto Limpieza 6,Limpieza,Quito,Vendedor 5,Bodega Norte,7,11.17,5,74.28
SALE-02007,2027-01-17,2027,1,17,7,CUST-009,Cliente 9,PROD-021,Producto Cuidado Personal 3,Cuidado Personal,Guayaquil,Vendedor 2,Bodega Norte,8,16.09,15,109.41
SALE-02815,2027-01-17,2027,1,17,7,CUST-011,Cliente 11,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 6,Bodega Sur,14,11.17,0,156.38
SALE-00003,2027-01-18,2027,1,18,1,CUST-025,Cliente 25,PROD-002,Producto Alimentos 2,Alimentos,Quito,Vendedor 7,Bodega Sur,6,2.5,20,12.0
SALE-00371,2027-01-18,2027,1,18,1,CUST-025,Cliente 25,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Principal,4,6.24,0,24.96
SALE-00554,2027-01-18,2027,1,18,1,CUST-036,Cliente 36,PROD-009,Producto Bebidas 3,Bebidas,Guayaquil,Vendedor 6,Bodega Sur,18,1.9,15,29.07
SALE-00561,2027-01-18,2027,1,18,1,CUST-042,Cliente 42,PROD-011,Producto Bebidas 5,Bebidas,Manta,Vendedor 8,Bodega Principal,13,1.99,10,23.28
SALE-00749,2027-01-18,2027,1,18,1,CUST-050,Cliente 50,PROD-003,Producto Alimentos 3,Alimentos,Guayaquil,Vendedor 2,Bodega Principal,12,6.19,10,66.85
SALE-00855,2027-01-18,2027,1,18,1,CUST-023,Cliente 23,PROD-005,Producto Alimentos 5,Alimentos,Cuenca,Vendedor 8,Bodega Principal,19,5.14,15,83.01
SALE-00884,2027-01-18,2027,1,18,1,CUST-047,Cliente 47,PROD-018,Producto Limpieza 6,Limpieza,Guayaquil,Vendedor 6,Bodega Principal,20,11.17,5,212.23
SALE-00955,2027-01-18,2027,1,18,1,CUST-007,Cliente 7,PROD-020,Producto Cuidado Personal 2,Cuidado Personal,Guayaquil,Vendedor 5,Bodega Norte,11,7.07,0,77.77
SALE-01150,2027-01-18,2027,1,18,1,CUST-048,Cliente 48,PROD-019,Producto Cuidado Personal 1,Cuidado Personal,Cuenca,Vendedor 1,Bodega Principal,3,7.32,5,20.86
SALE-01512,2027-01-18,2027,1,18,1,CUST-029,Cliente 29,PROD-006,Producto Alimentos 6,Alimentos,Ambato,Vendedor 3,Bodega Norte,13,2.91,0,37.83
SALE-01840,2027-01-18,2027,1,18,1,CUST-013,Cliente 13,PROD-002,Producto Alimentos 2,Alimentos,Cuenca,Vendedor 8,Bodega Sur,6,2.5,10,13.5
SALE-01978,2027-01-18,2027,1,18,1,CUST-025,Cliente 25,PROD-006,Producto Alimentos 6,Alimentos,Cuenca,Vendedor 7,Bodega Sur,8,2.91,0,23.28
SALE-02191,2027-01-18,2027,1,18,1,CUST-012,Cliente 12,PROD-001,Producto Alimentos 1,Alimentos,Guayaquil,Vendedor 1,Bodega Sur,16,7.15,0,114.4
SALE-00046,2027-01-19,2027,1,19,2,CUST-034,Cliente 34,PROD-029,Producto Electrodomésticos 5,Electrodomésticos,Quito,Vendedor 6,Bodega Sur,16,121.06,0,1936.96
SALE-00182,2027-01-19,2027,1,19,2,CUST-049,Cliente 49,PROD-029,Producto Electrodomésticos 5,Electrodomésticos,Quito,Vendedor 1,Bodega Sur,16,121.06,0,1936.96
SALE-00186,2027-01-19,2027,1,19,2,CUST-024,Cliente 24,PROD-024,Producto Cuidado Personal 6,Cuidado Personal,Guayaquil,Vendedor 3,Bodega Principal,16,6.24,15,84.86
SALE-01086,2027-01-19,2027,1,19,2,CUST-012,Cliente 12,PROD-004,Producto Alimentos 4,Alimentos,Manta,Vendedor 2,Bodega Norte,9,6.88,0,61.92
SALE-01450,2027-01-19,2027,1,19,2,CUST-034,Cliente 34,PROD-013,Producto Limpieza 1,Limpieza,Cuenca,Vendedor 2,Bodega Norte,2,8.64,5,16.42
SALE-01722,2027-01-19,2027,1,19,2,CUST-006,Cliente 6,PROD-005,Producto Alimentos 5,Alimentos,Quito,Vendedor 3,Bodega Principal,13,5.14,10,60.14
SALE-02482,2027-01-19,2027,1,19,2,CUST-010,Cliente 10,PROD-009,Producto Bebidas 3,Bebidas,Ambato,Vendedor 8,Bodega Sur,7,1.9,5,12.63
SALE-02654,2027-01-19,2027,1,19,2,CUST-032,Cliente 32,PROD-027,Producto Electrodomésticos 3,Electrodomésticos,Manta,Vendedor 5,Bodega Sur,4,210.74,0,842.96
SALE-00093,2027-01-20,2027,1,20,3,CUST-049,Cliente 49,PROD-006,Producto Alimentos 6,Alimentos,Quito,Vendedor 7,Bodega Principal,2,2.91,0,5.82
SALE-00146,2027-01-20,2027,1,20,3,CUST-043,Cliente 43,PROD-012,Producto Bebidas 6,Bebidas,Guayaquil,Vendedor 1,Bodega Sur,9,1.0,15,7.65
